datetime,model,cycleIndex,contiIndex
2022-11-20 22:00:00+00:00,0.0,0.0,0.0
2022-11-20 23:00:00+00:00,66.0,9.195,18.563333333333333
2022-11-21 00:00:00+00:00,66.0,9.0375,18.63333333333333
2022-11-21 01:00:00+00:00,95.0,10.567499999999999,16.453333333333333
2022-11-21 02:00:00+00:00,95.0,15.445,16.493333333333336
2022-11-21 03:00:00+00:00,95.0,44.5125,16.503333333333334
2022-11-21 04:00:00+00:00,78.0,13.399999999999999,14.83
2022-11-21 05:00:00+00:00,78.0,55.705,14.833333333333334
2022-11-21 06:00:00+00:00,0.0,0.0,0.0
2022-11-21 07:00:00+00:00,0.0,0.0,0.0
2022-11-21 08:00:00+00:00,78.0,11.599999999999998,14.699999999999998
2022-11-21 09:00:00+00:00,37.0,15.252500000000001,20.183333333333334
2022-11-21 10:00:00+00:00,37.0,15.264999999999999,20.206666666666667
2022-11-21 11:00:00+00:00,57.0,19.5475,8.886666666666667
2022-11-21 12:00:00+00:00,37.0,14.6975,20.213333333333335
2022-11-21 13:00:00+00:00,96.0,9.425,13.596666666666666
2022-11-21 14:00:00+00:00,96.0,9.7575,13.606666666666667
2022-11-21 15:00:00+00:00,76.0,14.0925,13.979999999999999
2022-11-21 16:00:00+00:00,76.0,14.455,14.030000000000001
2022-11-21 17:00:00+00:00,76.0,14.177500000000002,14.030000000000001
2022-11-21 18:00:00+00:00,67.0,8.9925,33.99333333333333
2022-11-21 19:00:00+00:00,0.0,0.0,0.0
2022-11-21 20:00:00+00:00,0.0,0.0,0.0
2022-11-21 21:00:00+00:00,0.0,0.0,0.0
2022-11-21 22:00:00+00:00,67.0,8.075,33.97666666666667
2022-11-21 23:00:00+00:00,67.0,10.675,33.99333333333333
2022-11-22 00:00:00+00:00,52.0,99.4525,0.0
2022-11-22 01:00:00+00:00,52.0,62.3475,0.0
2022-11-22 02:00:00+00:00,52.0,62.75,0.0
2022-11-22 03:00:00+00:00,52.0,62.45,0.0
2022-11-22 04:00:00+00:00,52.0,62.2825,0.0
2022-11-22 05:00:00+00:00,20.0,17.1825,13.716666666666667
2022-11-22 06:00:00+00:00,53.0,48.2025,0.0
2022-11-22 07:00:00+00:00,53.0,48.12,0.0
2022-11-22 08:00:00+00:00,78.0,11.31,14.766666666666666
2022-11-22 09:00:00+00:00,78.0,11.247499999999999,14.833333333333334
2022-11-22 10:00:00+00:00,78.0,11.3675,14.85
2022-11-22 11:00:00+00:00,65.0,10.3775,14.47
2022-11-22 12:00:00+00:00,94.0,11.665,14.89
2022-11-22 13:00:00+00:00,94.0,11.535,14.896666666666667
2022-11-22 14:00:00+00:00,94.0,11.6675,14.916666666666666
2022-11-22 15:00:00+00:00,94.0,17.9925,14.93
2022-11-22 16:00:00+00:00,94.0,12.6325,14.926666666666668
2022-11-22 17:00:00+00:00,37.0,15.014999999999999,20.2
2022-11-22 18:00:00+00:00,37.0,16.162499999999998,20.19666666666667
2022-11-22 19:00:00+00:00,0.0,0.0,0.0
2022-11-22 20:00:00+00:00,0.0,0.0,0.0
2022-11-22 21:00:00+00:00,0.0,0.0,0.0
2022-11-22 22:00:00+00:00,0.0,0.0,0.0
2022-11-22 23:00:00+00:00,37.0,16.0125,20.186666666666667
2022-11-23 00:00:00+00:00,37.0,14.717500000000001,20.176666666666666
2022-11-23 01:00:00+00:00,76.0,53.94,13.953333333333333
2022-11-23 02:00:00+00:00,76.0,14.33,13.99
2022-11-23 03:00:00+00:00,76.0,13.9625,13.979999999999999
2022-11-23 04:00:00+00:00,76.0,14.540000000000001,13.966666666666667
2022-11-23 05:00:00+00:00,19.0,13.9825,22.35666666666667
2022-11-23 06:00:00+00:00,54.0,12.025,21.006666666666664
2022-11-23 07:00:00+00:00,54.0,12.345,21.046666666666667
2022-11-23 08:00:00+00:00,54.0,10.504999999999999,21.05333333333333
2022-11-23 09:00:00+00:00,96.0,25.799999999999997,13.590000000000002
2022-11-23 10:00:00+00:00,95.0,11.4475,16.44
2022-11-23 11:00:00+00:00,57.0,13.629999999999999,8.870000000000001
2022-11-23 12:00:00+00:00,57.0,13.357499999999998,8.873333333333333
2022-11-23 13:00:00+00:00,95.0,10.975,16.45
2022-11-23 14:00:00+00:00,56.0,11.27,10.280000000000001
2022-11-23 15:00:00+00:00,56.0,11.49,10.263333333333334
2022-11-23 16:00:00+00:00,95.0,11.747500000000002,16.46
2022-11-23 17:00:00+00:00,95.0,10.884999999999998,16.473333333333333
2022-11-23 18:00:00+00:00,78.0,11.51,14.78
2022-11-23 19:00:00+00:00,0.0,0.0,0.0
2022-11-23 20:00:00+00:00,0.0,0.0,0.0
2022-11-23 21:00:00+00:00,0.0,0.0,0.0
2022-11-23 22:00:00+00:00,78.0,10.64,14.716666666666669
2022-11-23 23:00:00+00:00,78.0,11.66,14.75
2022-11-24 00:00:00+00:00,78.0,10.7575,14.740000000000002
2022-11-24 01:00:00+00:00,78.0,11.4675,14.746666666666668
2022-11-24 02:00:00+00:00,53.0,48.412499999999994,0.0
2022-11-24 03:00:00+00:00,53.0,48.365,0.0
2022-11-24 04:00:00+00:00,53.0,48.295,0.0
2022-11-24 05:00:00+00:00,53.0,48.224999999999994,0.0
2022-11-24 06:00:00+00:00,53.0,48.5575,0.0
2022-11-24 07:00:00+00:00,53.0,48.4225,0.0
2022-11-24 08:00:00+00:00,37.0,15.155000000000001,20.133333333333333
2022-11-24 09:00:00+00:00,37.0,16.285,20.193333333333335
2022-11-24 10:00:00+00:00,37.0,14.86,20.203333333333333
2022-11-24 11:00:00+00:00,68.0,6.235,24.906666666666666
2022-11-24 12:00:00+00:00,96.0,9.5975,13.606666666666667
2022-11-24 13:00:00+00:00,96.0,9.6075,13.533333333333333
2022-11-24 14:00:00+00:00,96.0,9.945,13.543333333333335
2022-11-24 15:00:00+00:00,96.0,9.835,13.533333333333333
2022-11-24 16:00:00+00:00,19.0,19.95,22.30666666666667
2022-11-24 17:00:00+00:00,94.0,12.4,14.893333333333333
2022-11-24 18:00:00+00:00,76.0,13.957500000000003,13.953333333333333
2022-11-24 19:00:00+00:00,0.0,0.0,0.0
2022-11-24 20:00:00+00:00,0.0,0.0,0.0
2022-11-24 21:00:00+00:00,0.0,0.0,0.0
2022-11-24 22:00:00+00:00,0.0,0.0,0.0
2022-11-24 23:00:00+00:00,76.0,14.490000000000002,13.946666666666665
2022-11-25 00:00:00+00:00,76.0,17.432499999999997,13.976666666666667
2022-11-25 01:00:00+00:00,76.0,14.6675,13.956666666666665
2022-11-25 02:00:00+00:00,94.0,17.082500000000003,14.856666666666667
2022-11-25 03:00:00+00:00,94.0,11.585,14.903333333333334
2022-11-25 04:00:00+00:00,94.0,11.430000000000001,14.886666666666665
2022-11-25 05:00:00+00:00,54.0,12.4525,20.98333333333333
2022-11-25 06:00:00+00:00,54.0,11.162500000000001,20.96666666666667
2022-11-25 07:00:00+00:00,57.0,13.6825,8.833333333333334
2022-11-25 08:00:00+00:00,57.0,14.3775,8.853333333333333
2022-11-25 09:00:00+00:00,66.0,11.69,18.66
2022-11-25 10:00:00+00:00,66.0,8.802500000000002,18.68
2022-11-25 11:00:00+00:00,37.0,15.2325,20.136666666666667
2022-11-25 12:00:00+00:00,37.0,14.9625,20.186666666666667
2022-11-25 13:00:00+00:00,37.0,16.7775,20.12333333333333
2022-11-25 14:00:00+00:00,37.0,15.165000000000001,20.116666666666667
2022-11-25 15:00:00+00:00,37.0,15.282500000000002,20.153333333333332
2022-11-25 16:00:00+00:00,37.0,15.405,20.16
2022-11-25 17:00:00+00:00,20.0,10.5275,13.660000000000002
2022-11-25 18:00:00+00:00,95.0,11.0275,16.4
2022-11-25 19:00:00+00:00,0.0,0.0,0.0
2022-11-25 20:00:00+00:00,0.0,0.0,0.0
2022-11-25 21:00:00+00:00,0.0,0.0,0.0
2022-11-25 22:00:00+00:00,0.0,0.0,0.0
2022-11-25 23:00:00+00:00,95.0,38.5375,16.430000000000003
2022-11-26 00:00:00+00:00,95.0,11.3225,16.426666666666666
2022-11-26 01:00:00+00:00,95.0,11.21,16.44666666666667
2022-11-26 02:00:00+00:00,53.0,49.72,0.0
2022-11-26 03:00:00+00:00,53.0,49.277499999999996,0.0
2022-11-26 04:00:00+00:00,53.0,49.285,0.0
2022-11-26 05:00:00+00:00,52.0,65.95,0.0
2022-11-26 06:00:00+00:00,52.0,66.365,0.0
2022-11-26 07:00:00+00:00,52.0,65.6175,0.0
2022-11-26 08:00:00+00:00,78.0,13.465,14.733333333333333
2022-11-26 09:00:00+00:00,0.0,0.0,0.0
2022-11-26 10:00:00+00:00,0.0,0.0,0.0
2022-11-26 11:00:00+00:00,0.0,0.0,0.0
2022-11-26 12:00:00+00:00,0.0,0.0,0.0
2022-11-26 13:00:00+00:00,0.0,0.0,0.0
2022-11-26 14:00:00+00:00,0.0,0.0,0.0
2022-11-26 15:00:00+00:00,0.0,0.0,0.0
2022-11-26 16:00:00+00:00,0.0,0.0,0.0
2022-11-26 17:00:00+00:00,0.0,0.0,0.0
2022-11-26 18:00:00+00:00,0.0,0.0,0.0
2022-11-26 19:00:00+00:00,0.0,0.0,0.0
2022-11-26 20:00:00+00:00,0.0,0.0,0.0
2022-11-26 21:00:00+00:00,0.0,0.0,0.0
2022-11-26 22:00:00+00:00,0.0,0.0,0.0
2022-11-26 23:00:00+00:00,0.0,0.0,0.0
2022-11-27 00:00:00+00:00,0.0,0.0,0.0
2022-11-27 01:00:00+00:00,0.0,0.0,0.0
2022-11-27 02:00:00+00:00,0.0,0.0,0.0
2022-11-27 03:00:00+00:00,0.0,0.0,0.0
2022-11-27 04:00:00+00:00,0.0,0.0,0.0
2022-11-27 05:00:00+00:00,0.0,0.0,0.0
2022-11-27 06:00:00+00:00,0.0,0.0,0.0
2022-11-27 07:00:00+00:00,0.0,0.0,0.0
2022-11-27 08:00:00+00:00,0.0,0.0,0.0
2022-11-27 09:00:00+00:00,0.0,0.0,0.0
2022-11-27 10:00:00+00:00,0.0,0.0,0.0
2022-11-27 11:00:00+00:00,0.0,0.0,0.0
2022-11-27 12:00:00+00:00,0.0,0.0,0.0
2022-11-27 13:00:00+00:00,0.0,0.0,0.0
2022-11-27 14:00:00+00:00,0.0,0.0,0.0
2022-11-27 15:00:00+00:00,0.0,0.0,0.0
2022-11-27 16:00:00+00:00,0.0,0.0,0.0
2022-11-27 17:00:00+00:00,0.0,0.0,0.0
2022-11-27 18:00:00+00:00,0.0,0.0,0.0
2022-11-27 19:00:00+00:00,0.0,0.0,0.0
2022-11-27 20:00:00+00:00,0.0,0.0,0.0
2022-11-27 21:00:00+00:00,0.0,0.0,0.0
2022-11-27 22:00:00+00:00,78.0,11.142500000000002,14.649999999999999
2022-11-27 23:00:00+00:00,78.0,11.595,14.676666666666668
2022-11-28 00:00:00+00:00,19.0,14.682500000000001,22.353333333333335
2022-11-28 01:00:00+00:00,78.0,54.877500000000005,14.746666666666668
2022-11-28 02:00:00+00:00,78.0,11.66,14.719999999999999
2022-11-28 03:00:00+00:00,67.0,8.047500000000001,33.91
2022-11-28 04:00:00+00:00,67.0,8.247499999999999,33.92666666666667
2022-11-28 05:00:00+00:00,53.0,48.427499999999995,0.0
2022-11-28 06:00:00+00:00,53.0,48.17250000000001,0.0
2022-11-28 07:00:00+00:00,77.0,11.5025,10.476666666666667
2022-11-28 08:00:00+00:00,77.0,12.3425,10.48
2022-11-28 09:00:00+00:00,87.0,12.887500000000001,37.24
2022-11-28 10:00:00+00:00,87.0,12.022499999999999,37.193333333333335
2022-11-28 11:00:00+00:00,87.0,11.2275,37.14666666666667
2022-11-28 12:00:00+00:00,65.0,11.1,14.333333333333334
2022-11-28 13:00:00+00:00,87.0,11.6625,37.18333333333333
2022-11-28 14:00:00+00:00,87.0,12.422500000000001,37.19
2022-11-28 15:00:00+00:00,56.0,11.424999999999999,10.246666666666668
2022-11-28 16:00:00+00:00,87.0,12.422500000000001,37.24333333333333
2022-11-28 17:00:00+00:00,87.0,12.082500000000001,37.196666666666665
2022-11-28 18:00:00+00:00,87.0,12.954999999999998,37.18333333333334
2022-11-28 19:00:00+00:00,0.0,0.0,0.0
2022-11-28 20:00:00+00:00,0.0,0.0,0.0
2022-11-28 21:00:00+00:00,0.0,0.0,0.0
2022-11-28 22:00:00+00:00,0.0,0.0,0.0
2022-11-28 23:00:00+00:00,87.0,11.960000000000003,37.07666666666667
2022-11-29 00:00:00+00:00,87.0,11.9525,37.086666666666666
2022-11-29 01:00:00+00:00,7.0,11.7925,14.293333333333335
2022-11-29 02:00:00+00:00,7.0,12.617500000000001,14.32
2022-11-29 03:00:00+00:00,7.0,11.719999999999999,14.376666666666667
2022-11-29 04:00:00+00:00,7.0,13.2575,14.38
2022-11-29 05:00:00+00:00,54.0,12.659999999999998,20.970000000000002
2022-11-29 06:00:00+00:00,54.0,11.312499999999998,21.01
2022-11-29 07:00:00+00:00,54.0,11.2025,21.02
2022-11-29 08:00:00+00:00,19.0,13.72,22.343333333333334
2022-11-29 09:00:00+00:00,19.0,13.779999999999998,22.33
2022-11-29 10:00:00+00:00,19.0,13.03,22.346666666666668
2022-11-29 11:00:00+00:00,96.0,9.285,13.556666666666667
2022-11-29 12:00:00+00:00,96.0,9.76,13.576666666666668
2022-11-29 13:00:00+00:00,96.0,9.635,13.5
2022-11-29 14:00:00+00:00,57.0,14.0,8.83
2022-11-29 15:00:00+00:00,57.0,14.459999999999999,8.843333333333332
2022-11-29 16:00:00+00:00,52.0,62.6725,0.0
2022-11-29 17:00:00+00:00,52.0,62.8775,0.0
2022-11-29 18:00:00+00:00,52.0,72.605,0.0
2022-11-29 19:00:00+00:00,0.0,0.0,0.0
2022-11-29 20:00:00+00:00,0.0,0.0,0.0
2022-11-29 21:00:00+00:00,0.0,0.0,0.0
2022-11-29 22:00:00+00:00,0.0,0.0,0.0
2022-11-29 23:00:00+00:00,52.0,80.98,0.0
2022-11-30 00:00:00+00:00,87.0,12.155000000000001,37.11333333333334
2022-11-30 01:00:00+00:00,87.0,12.657499999999999,37.086666666666666
2022-11-30 02:00:00+00:00,87.0,12.41,37.03666666666667
2022-11-30 03:00:00+00:00,87.0,11.602500000000001,37.03666666666667
2022-11-30 04:00:00+00:00,87.0,12.802500000000002,37.16
2022-11-30 05:00:00+00:00,53.0,49.34250000000001,0.0
2022-11-30 06:00:00+00:00,53.0,49.5375,0.0
2022-11-30 07:00:00+00:00,53.0,49.87,0.0
2022-11-30 08:00:00+00:00,20.0,10.372499999999999,13.6
2022-11-30 09:00:00+00:00,20.0,10.969999999999999,13.6
2022-11-30 10:00:00+00:00,94.0,12.1175,14.853333333333333
2022-11-30 11:00:00+00:00,94.0,12.19,14.843333333333334
2022-11-30 12:00:00+00:00,94.0,11.9575,14.843333333333334
2022-11-30 13:00:00+00:00,94.0,21.35,14.843333333333334
2022-11-30 14:00:00+00:00,94.0,11.752500000000001,14.856666666666664
2022-11-30 15:00:00+00:00,94.0,10.717500000000001,14.86
2022-11-30 16:00:00+00:00,68.0,6.817500000000001,24.666666666666668
2022-11-30 17:00:00+00:00,68.0,6.0475,24.74666666666667
2022-11-30 18:00:00+00:00,56.0,11.524999999999999,10.253333333333334
2022-11-30 19:00:00+00:00,0.0,0.0,0.0
2022-11-30 20:00:00+00:00,0.0,0.0,0.0
2022-11-30 21:00:00+00:00,0.0,0.0,0.0
2022-11-30 22:00:00+00:00,0.0,0.0,0.0
2022-11-30 23:00:00+00:00,76.0,13.314999999999998,13.906666666666666
